config_id,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09
1252,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0
1253,1.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
1254,3.0,3.0,1.0,1.0,1.0,0.0,4.0,3.0,2.0,1.0,1.0,3.0,4.0,4.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,3.0,4.0,0.0,0.0,0.0,3.0,3.0
1255,3.0,1.0,1.0,4.0,5.0,3.0,0.0,3.0,4.0,3.0,3.0,1.0,4.0,3.0,1.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,4.0,2.0,2.0,1.0,2.0,2.0,0.0,3.0,5.0,3.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0
1256,3.0,1.0,1.0,4.0,5.0,1.0,1.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,1.0,4.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0,2.0,1.0,6.0,2.0,2.0,1.0,5.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0
1257,1.0,3.0,1.0,1.0,1.0,0.0,4.0,3.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,2.0,2.0,0.0,2.0,2.0,3.0,4.0,0.0,0.0,0.0,3.0,3.0
1258,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0
1259,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
1260,4.0,5.0,2.0,2.0,9.0,8.0,7.0,8.0,6.0,3.0,3.0,7.0,9.0,5.0,9.0,4.0,6.0,3.0,4.0,5.0,2.0,6.0,5.0,1.0,0.0,0.0,7.0,9.0,10.0,5.0,5.0,2.0,6.0,7.0,12.0,7.0,8.0,10.0,8.0,11.0,11.0,6.0,7.0,4.0,4.0
1261,3.0,1.0,2.0,4.0,4.0,2.0,0.0,3.0,4.0,1.0,4.0,1.0,5.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,0.0,5.0,4.0,3.0,1.0,4.0,1.0,4.0,3.0,3.0,1.0
1262,3.0,1.0,3.0,5.0,4.0,4.0,0.0,3.0,5.0,3.0,4.0,3.0,5.0,4.0,3.0,3.0,3.0,2.0,1.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,0.0,2.0,6.0,2.0,2.0,1.0,4.0,3.0,1.0,6.0,5.0,4.0,3.0,5.0,3.0,5.0,3.0,3.0,1.0
1263,2.0,5.0,2.0,1.0,6.0,8.0,7.0,6.0,5.0,4.0,3.0,6.0,8.0,5.0,8.0,4.0,5.0,3.0,3.0,5.0,2.0,5.0,5.0,1.0,0.0,0.0,7.0,8.0,7.0,5.0,4.0,2.0,4.0,7.0,10.0,6.0,4.0,8.0,7.0,9.0,9.0,4.0,5.0,4.0,4.0
1264,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0
1265,1.0,0.0,2.0,2.0,1.0,4.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0
1266,4.0,4.0,2.0,1.0,5.0,0.0,6.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,6.0,6.0,4.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,0.0,0.0,5.0,6.0,5.0,3.0,4.0,2.0,4.0,4.0,4.0,0.0,4.0,5.0,4.0,10.0,7.0,6.0,5.0,3.0,4.0
1267,3.0,1.0,1.0,4.0,5.0,2.0,0.0,3.0,2.0,2.0,4.0,1.0,4.0,4.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,3.0,0.0,4.0,5.0,3.0,1.0,4.0,1.0,4.0,3.0,3.0,1.0
1268,3.0,1.0,2.0,4.0,5.0,4.0,0.0,3.0,3.0,4.0,3.0,1.0,5.0,5.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,0.0,1.0,6.0,2.0,2.0,1.0,2.0,3.0,1.0,5.0,5.0,4.0,3.0,5.0,3.0,5.0,3.0,3.0,1.0
1269,2.0,3.0,2.0,1.0,4.0,0.0,6.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,5.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,5.0,5.0,3.0,3.0,4.0,1.0,3.0,4.0,4.0,0.0,2.0,5.0,4.0,8.0,7.0,4.0,3.0,3.0,4.0
1270,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0
1271,1.0,0.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0
1272,3.0,3.0,2.0,1.0,5.0,0.0,4.0,1.0,2.0,1.0,1.0,3.0,3.0,4.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,3.0,7.0,5.0,0.0,1.0,1.0,3.0,3.0,4.0,0.0,2.0,3.0,3.0,10.0,4.0,5.0,3.0,2.0,4.0
1273,3.0,0.0,1.0,4.0,5.0,2.0,0.0,3.0,2.0,2.0,3.0,1.0,4.0,4.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,3.0,0.0,3.0,5.0,3.0,1.0,4.0,1.0,4.0,2.0,3.0,1.0
1274,3.0,0.0,1.0,4.0,5.0,2.0,0.0,3.0,3.0,4.0,3.0,1.0,5.0,4.0,2.0,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,0.0,1.0,6.0,2.0,2.0,1.0,2.0,3.0,1.0,4.0,5.0,4.0,3.0,5.0,3.0,5.0,2.0,3.0,1.0
1275,1.0,3.0,2.0,1.0,3.0,0.0,4.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,3.0,5.0,2.0,2.0,3.0,1.0,3.0,2.0,4.0,0.0,2.0,3.0,3.0,8.0,4.0,3.0,2.0,2.0,4.0
1276,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0
1277,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0
1278,4.0,4.0,1.0,2.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,3.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,3.0,2.0
1279,3.0,1.0,1.0,5.0,4.0,2.0,0.0,3.0,4.0,1.0,4.0,1.0,6.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,0.0,5.0,4.0,3.0,1.0,4.0,1.0,4.0,3.0,3.0,1.0
1280,3.0,1.0,1.0,5.0,4.0,4.0,0.0,3.0,5.0,3.0,3.0,2.0,7.0,4.0,2.0,4.0,3.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,0.0,1.0,6.0,2.0,2.0,1.0,3.0,3.0,1.0,6.0,5.0,4.0,3.0,4.0,3.0,5.0,3.0,3.0,1.0
1281,2.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,3.0,2.0
1282,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0
1283,1.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0
1284,3.0,2.0,1.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0
1285,3.0,1.0,1.0,5.0,4.0,2.0,0.0,3.0,4.0,1.0,4.0,1.0,6.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,3.0,0.0,5.0,4.0,3.0,1.0,4.0,1.0,4.0,3.0,3.0,1.0
1286,3.0,1.0,1.0,5.0,4.0,3.0,1.0,3.0,5.0,3.0,3.0,2.0,6.0,3.0,2.0,4.0,3.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,0.0,1.0,6.0,2.0,2.0,1.0,2.0,3.0,1.0,6.0,5.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,1.0
1287,1.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0
1288,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0
1289,1.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0
1290,3.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0
1291,3.0,1.0,1.0,5.0,4.0,2.0,0.0,3.0,3.0,1.0,4.0,1.0,5.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,3.0,0.0,3.0,5.0,3.0,1.0,4.0,1.0,4.0,3.0,1.0,1.0
1292,3.0,1.0,1.0,5.0,4.0,1.0,1.0,3.0,4.0,2.0,3.0,1.0,5.0,2.0,1.0,4.0,3.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,0.0,0.0,7.0,2.0,2.0,1.0,2.0,3.0,1.0,4.0,5.0,3.0,2.0,4.0,3.0,4.0,3.0,1.0,1.0
1293,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0
1294,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0
1295,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0
1296,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
1297,3.0,1.0,1.0,3.0,5.0,2.0,0.0,3.0,2.0,2.0,3.0,1.0,4.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,2.0,0.0,3.0,5.0,3.0,1.0,4.0,1.0,4.0,3.0,0.0,2.0
1298,3.0,1.0,1.0,3.0,5.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,4.0,3.0,1.0,4.0,3.0,0.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,0.0,0.0,4.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,3.0,2.0,4.0,3.0,4.0,3.0,0.0,2.0
1299,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0
1300,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0
1301,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0
1302,5.0,7.0,2.0,2.0,8.0,4.0,10.0,10.0,6.0,3.0,3.0,7.0,10.0,6.0,5.0,4.0,7.0,3.0,5.0,6.0,2.0,6.0,5.0,1.0,0.0,0.0,5.0,7.0,5.0,5.0,5.0,2.0,6.0,6.0,5.0,0.0,3.0,8.0,6.0,9.0,4.0,4.0,5.0,2.0,4.0
1303,3.0,1.0,1.0,5.0,4.0,2.0,0.0,3.0,3.0,2.0,4.0,1.0,6.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,0.0,5.0,4.0,3.0,1.0,4.0,1.0,4.0,3.0,3.0,1.0
1304,3.0,1.0,2.0,5.0,4.0,5.0,0.0,3.0,5.0,4.0,4.0,3.0,6.0,4.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,0.0,1.0,6.0,2.0,2.0,1.0,5.0,3.0,1.0,6.0,5.0,4.0,3.0,4.0,3.0,5.0,3.0,3.0,1.0
1305,3.0,6.0,2.0,1.0,6.0,4.0,10.0,8.0,5.0,4.0,3.0,6.0,8.0,6.0,5.0,4.0,6.0,3.0,4.0,6.0,2.0,5.0,6.0,1.0,0.0,0.0,5.0,6.0,3.0,5.0,4.0,1.0,4.0,5.0,5.0,0.0,3.0,7.0,5.0,7.0,4.0,3.0,3.0,2.0,4.0
1306,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0
1307,1.0,0.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0
1308,4.0,5.0,2.0,1.0,8.0,2.0,6.0,7.0,4.0,4.0,3.0,7.0,6.0,3.0,3.0,3.0,6.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,0.0,0.0,3.0,5.0,3.0,3.0,4.0,1.0,3.0,4.0,3.0,0.0,2.0,3.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0
1309,3.0,1.0,1.0,4.0,5.0,2.0,0.0,3.0,3.0,2.0,4.0,1.0,4.0,4.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,3.0,0.0,4.0,5.0,3.0,1.0,3.0,1.0,4.0,2.0,1.0,1.0
1310,3.0,1.0,1.0,4.0,5.0,4.0,0.0,3.0,4.0,4.0,3.0,1.0,5.0,4.0,2.0,4.0,3.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,0.0,1.0,6.0,2.0,2.0,1.0,2.0,3.0,1.0,5.0,5.0,4.0,3.0,3.0,3.0,4.0,2.0,1.0,1.0
1311,2.0,4.0,2.0,1.0,5.0,2.0,6.0,5.0,4.0,0.0,3.0,6.0,5.0,3.0,3.0,3.0,5.0,3.0,1.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,4.0,4.0,2.0,3.0,4.0,1.0,3.0,3.0,3.0,0.0,2.0,3.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0
1312,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0
1313,1.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
1314,3.0,3.0,1.0,1.0,2.0,0.0,4.0,5.0,3.0,1.0,1.0,3.0,4.0,4.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,3.0,4.0,0.0,0.0,0.0,3.0,3.0
1315,3.0,1.0,1.0,4.0,5.0,2.0,0.0,3.0,2.0,2.0,3.0,1.0,4.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,2.0,0.0,3.0,5.0,3.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0
1316,3.0,1.0,1.0,4.0,5.0,1.0,1.0,3.0,3.0,4.0,3.0,1.0,5.0,3.0,1.0,4.0,3.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,0.0,1.0,6.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0
1317,1.0,3.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,2.0,2.0,0.0,2.0,2.0,3.0,4.0,0.0,0.0,0.0,3.0,3.0
1318,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0
1319,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
1320,5.0,7.0,16.0,13.0,10.0,12.0,9.0,11.0,14.0,10.0,11.0,7.0,16.0,11.0,10.0,13.0,14.0,9.0,7.0,9.0,9.0,10.0,11.0,11.0,16.0,8.0,11.0,14.0,14.0,12.0,13.0,10.0,13.0,13.0,14.0,16.0,12.0,14.0,15.0,12.0,11.0,14.0,10.0,14.0,5.0
1321,5.0,6.0,16.0,13.0,10.0,11.0,9.0,11.0,14.0,10.0,10.0,7.0,16.0,11.0,10.0,13.0,14.0,11.0,7.0,10.0,10.0,10.0,11.0,9.0,16.0,8.0,11.0,13.0,13.0,12.0,12.0,10.0,13.0,13.0,14.0,15.0,12.0,14.0,14.0,12.0,11.0,14.0,10.0,14.0,5.0
1322,5.0,7.0,16.0,13.0,10.0,12.0,9.0,11.0,14.0,10.0,11.0,7.0,16.0,11.0,10.0,13.0,14.0,11.0,7.0,9.0,9.0,10.0,11.0,10.0,16.0,8.0,11.0,14.0,14.0,12.0,13.0,10.0,13.0,13.0,14.0,16.0,12.0,14.0,15.0,12.0,11.0,14.0,10.0,14.0,5.0
1323,3.0,6.0,12.0,9.0,7.0,11.0,9.0,8.0,8.0,7.0,9.0,6.0,11.0,8.0,9.0,10.0,10.0,8.0,6.0,7.0,6.0,9.0,8.0,11.0,11.0,6.0,8.0,12.0,11.0,11.0,10.0,9.0,10.0,12.0,12.0,12.0,8.0,11.0,12.0,10.0,9.0,10.0,8.0,13.0,4.0
1324,3.0,5.0,12.0,9.0,7.0,10.0,9.0,8.0,8.0,7.0,8.0,6.0,11.0,8.0,9.0,10.0,10.0,10.0,6.0,7.0,7.0,9.0,8.0,9.0,11.0,6.0,8.0,11.0,10.0,11.0,9.0,9.0,10.0,12.0,12.0,11.0,8.0,11.0,11.0,10.0,9.0,10.0,8.0,13.0,4.0
1325,3.0,6.0,12.0,9.0,7.0,11.0,9.0,8.0,8.0,7.0,9.0,6.0,11.0,8.0,9.0,10.0,10.0,10.0,6.0,7.0,6.0,9.0,8.0,10.0,11.0,6.0,8.0,12.0,11.0,11.0,10.0,9.0,10.0,12.0,12.0,12.0,8.0,11.0,12.0,10.0,9.0,10.0,8.0,13.0,4.0
1326,4.0,5.0,14.0,10.0,10.0,12.0,9.0,11.0,12.0,8.0,8.0,7.0,14.0,11.0,8.0,11.0,14.0,5.0,7.0,5.0,6.0,9.0,9.0,10.0,9.0,6.0,10.0,10.0,14.0,12.0,12.0,11.0,8.0,11.0,12.0,9.0,12.0,13.0,12.0,12.0,11.0,13.0,11.0,13.0,5.0
